,Eg,Pgen,Trad,eff
89,1.8484848484848486,0.21113833393311898,2123,0.7391524978685989
90,1.8636363636363638,0.19930955539576287,2123,0.7397252035476075
91,1.878787878787879,0.18816524894241035,2123,0.7405793651753492
92,1.893939393939394,0.1775533206852386,2123,0.7411390407495195
93,1.9090909090909092,0.16755786411169798,2123,0.7416461136087492
94,1.9242424242424243,0.15804686869256954,2123,0.7425290242390691
95,1.9393939393939394,0.14845749704443398,2123,0.7431585126712881
96,1.9545454545454546,0.13997776715078714,2123,0.7436931003488427
97,1.9696969696969697,0.13199526370631473,2123,0.7441788233713006
98,1.9848484848484849,0.12441104312602304,2123,0.7450400566451076
99,2.0,0.11724207168770877,2123,0.7455564100937504
