,Eg,Pgen,Trad,eff
88,1.8333333333333335,0.13539932036975608,2123,0.07950846867375379
89,1.8484848484848486,0.12725281399419877,2123,0.07523305590656332
90,1.8636363636363638,0.12003791014287207,2123,0.07139654793302712
91,1.878787878787879,0.11321123326488174,2123,0.06772256343006512
92,1.893939393939394,0.10675345606096338,2123,0.06420724380187788
93,1.9090909090909092,0.10064609240789447,2123,0.06084652319929659
94,1.9242424242424243,0.09487147062877008,2123,0.057636164947322474
95,1.9393939393939394,0.08905960194468912,2123,0.0543725911575932
96,1.9545454545454546,0.083919975757102,2123,0.05145898940691819
97,1.9696969696969697,0.07906369265770051,2123,0.04868203681110171
98,1.9848484848484849,0.07447611856590587,2123,0.0460371283679519
99,2.0,0.07014352187183832,2123,0.043519677089047346
